date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2021-09-01,France,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Strasbourg,France,FALSE
2021-09-01,Moldova,Austria,0,2,FIFA World Cup qualification,Chișinău,Moldova,FALSE
2021-09-01,Norway,Netherlands,1,1,FIFA World Cup qualification,Oslo,Norway,FALSE
2021-09-01,Portugal,Republic of Ireland,2,1,FIFA World Cup qualification,Faro-Loulé,Portugal,FALSE
2021-09-01,Qatar,Serbia,0,4,Friendly,Debrecen,Hungary,TRUE
2021-09-01,Russia,Croatia,0,0,FIFA World Cup qualification,Moscow,Russia,FALSE
2021-09-01,Senegal,Togo,2,0,FIFA World Cup qualification,Thiès,Senegal,FALSE
2021-09-01,Switzerland,Greece,2,1,Friendly,Basel,Switzerland,FALSE
2021-09-01,Turkey,Montenegro,2,2,FIFA World Cup qualification,Istanbul,Turkey,FALSE
2021-09-02,Algeria,Djibouti,8,0,FIFA World Cup qualification,Blida,Algeria,FALSE
2021-09-02,Australia,China,3,0,FIFA World Cup qualification,Doha,Qatar,TRUE
2021-09-02,Bolivia,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,FALSE
2021-09-02,Canada,Honduras,1,1,FIFA World Cup qualification,Toronto,Canada,FALSE
2021-09-02,Chile,Brazil,0,1,FIFA World Cup qualification,Santiago,Chile,FALSE
2021-09-02,Czech Republic,Belarus,1,0,FIFA World Cup qualification,Ostrava,Czech Republic,FALSE
2021-09-02,DR Congo,Tanzania,1,1,FIFA World Cup qualification,Lubumbashi,DR Congo,FALSE
2021-09-02,Ecuador,Paraguay,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
2021-09-02,El Salvador,United States,0,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
2021-09-02,Estonia,Belgium,2,5,FIFA World Cup qualification,Tallinn,Estonia,FALSE
2021-09-02,Hungary,England,0,4,FIFA World Cup qualification,Budapest,Hungary,FALSE
2021-09-02,Iran,Syria,1,0,FIFA World Cup qualification,Tehran,Iran,FALSE
2021-09-02,Japan,Oman,0,1,FIFA World Cup qualification,Suita,Japan,FALSE
2021-09-02,Liechtenstein,Germany,0,2,FIFA World Cup qualification,St. Gallen,Switzerland,TRUE
2021-09-02,Mexico,Jamaica,2,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE
2021-09-02,Morocco,Sudan,2,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
2021-09-02,Panama,Costa Rica,0,0,FIFA World Cup qualification,Panama City,Panama,FALSE
2021-09-02,Peru,Uruguay,1,1,FIFA World Cup qualification,Lima,Peru,FALSE
2021-09-02,Saudi Arabia,Vietnam,3,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
2021-09-02,South Korea,Iraq,0,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
2021-09-02,Sweden,Spain,2,1,FIFA World Cup qualification,Stockholm,Sweden,FALSE
2021-09-02,Venezuela,Argentina,1,3,FIFA World Cup qualification,Caracas,Venezuela,FALSE
2021-09-03,Ghana,Ethiopia,1,0,FIFA World Cup qualification,Cape Coast,Ghana,FALSE
2021-09-03,Mozambique,Ivory Coast,0,0,FIFA World Cup qualification,Maputo,Mozambique,FALSE
2021-09-03,Tunisia,Equatorial Guinea,3,0,FIFA World Cup qualification,Radès,Tunisia,FALSE
2021-09-03,Zimbabwe,South Africa,0,0,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
2021-09-04,Bosnia and Herzegovina,Kuwait,1,0,Friendly,Zenica,Bosnia and Herzegovina,FALSE
2021-09-04,Gibraltar,Turkey,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,FALSE
2021-09-04,Haiti,Jordan,2,0,Friendly,Riffa,Bahrain,TRUE
2021-09-04,Israel,Austria,5,2,FIFA World Cup qualification,Haifa,Israel,FALSE
2021-09-04,Latvia,Norway,0,2,FIFA World Cup qualification,Riga,Latvia,FALSE
2021-09-04,Netherlands,Montenegro,4,0,FIFA World Cup qualification,Eindhoven,Netherlands,FALSE
2021-09-04,Qatar,Portugal,1,3,Friendly,Debrecen,Hungary,TRUE
2021-09-04,Scotland,Moldova,1,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
2021-09-04,Slovakia,Croatia,0,1,FIFA World Cup qualification,Bratislava,Slovakia,FALSE
2021-09-04,Ukraine,France,1,1,FIFA World Cup qualification,Kyiv,Ukraine,FALSE
2021-09-05,Belgium,Czech Republic,3,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
2021-09-05,Costa Rica,Mexico,0,1,FIFA World Cup qualification,San José,Costa Rica,FALSE
2021-09-05,Ecuador,Chile,0,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
2021-09-05,England,Andorra,4,0,FIFA World Cup qualification,London,England,FALSE
2021-09-05,Gabon,Egypt,1,1,FIFA World Cup qualification,Franceville,Gabon,FALSE
2021-09-05,Germany,Armenia,6,0,FIFA World Cup qualification,Stuttgart,Germany,FALSE
2021-09-05,Jamaica,Panama,0,3,FIFA World Cup qualification,Kingston,Jamaica,FALSE
2021-09-05,Paraguay,Colombia,1,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
2021-09-05,Spain,Georgia,4,0,FIFA World Cup qualification,Badajoz,Spain,FALSE
2021-09-05,Sweden,Uzbekistan,2,1,Friendly,Stockholm,Sweden,FALSE
2021-09-05,Switzerland,Italy,0,0,FIFA World Cup qualification,Basel,Switzerland,FALSE
2021-09-05,United States,Canada,1,1,FIFA World Cup qualification,Nashville,United States,FALSE
2021-09-05,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
2021-09-06,Benin,DR Congo,1,1,FIFA World Cup qualification,Cotonou,Benin,FALSE
2021-09-06,Ivory Coast,Cameroon,2,1,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
2021-09-06,South Africa,Ghana,1,0,FIFA World Cup qualification,Johannesburg,South Africa,FALSE
2021-09-07,Austria,Scotland,0,1,FIFA World Cup qualification,Vienna,Austria,FALSE
2021-09-07,Azerbaijan,Portugal,0,3,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
2021-09-07,Bahrain,Jordan,1,2,Friendly,Riffa,Bahrain,FALSE
2021-09-07,Bosnia and Herzegovina,Kazakhstan,2,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
2021-09-07,Burkina Faso,Algeria,1,1,FIFA World Cup qualification,Marrakech,Morocco,TRUE
2021-09-07,Cape Verde,Nigeria,1,2,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE
2021-09-07,China,Japan,0,1,FIFA World Cup qualification,Doha,Qatar,TRUE
2021-09-07,Congo,Senegal,1,3,FIFA World Cup qualification,Brazzaville,Congo,FALSE
2021-09-07,Croatia,Slovenia,3,0,FIFA World Cup qualification,Split,Croatia,FALSE
2021-09-07,France,Finland,2,0,FIFA World Cup qualification,Lyon,France,FALSE
2021-09-07,Iraq,Iran,0,3,FIFA World Cup qualification,Doha,Qatar,TRUE
2021-09-07,Luxembourg,Qatar,1,1,Friendly,Luxembourg,Luxembourg,FALSE
2021-09-07,Netherlands,Turkey,6,1,FIFA World Cup qualification,Amsterdam,Netherlands,FALSE
2021-09-07,Norway,Gibraltar,5,1,FIFA World Cup qualification,Oslo,Norway,FALSE
2021-09-07,Oman,Saudi Arabia,0,1,FIFA World Cup qualification,Muscat,Oman,FALSE
2021-09-07,South Korea,Lebanon,1,0,FIFA World Cup qualification,Suwon,South Korea,FALSE
2021-09-07,Vietnam,Australia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
2021-09-07,Zambia,Tunisia,0,2,FIFA World Cup qualification,Ndola,Zambia,FALSE
2021-09-08,Belarus,Belgium,0,1,FIFA World Cup qualification,Kazan,Russia,TRUE
2021-09-08,Canada,El Salvador,3,0,FIFA World Cup qualification,Toronto,Canada,FALSE
2021-09-08,Czech Republic,Ukraine,1,1,Friendly,Plzeň,Czech Republic,FALSE
2021-09-08,Greece,Sweden,2,1,FIFA World Cup qualification,Athens,Greece,FALSE
2021-09-08,Honduras,United States,1,4,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
2021-09-08,Iceland,Germany,0,4,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
2021-09-08,Kosovo,Spain,0,2,FIFA World Cup qualification,Pristina,Kosovo,FALSE
2021-09-08,Northern Ireland,Switzerland,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
2021-09-08,Panama,Mexico,1,1,FIFA World Cup qualification,Panama City,Panama,FALSE
2021-09-08,Poland,England,1,1,FIFA World Cup qualification,Warsaw,Poland,FALSE
2021-09-09,Argentina,Bolivia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
2021-09-09,Brazil,Peru,2,0,FIFA World Cup qualification,Recife,Brazil,FALSE
2021-09-09,Colombia,Chile,3,1,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
2021-09-09,Paraguay,Venezuela,2,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
2021-09-09,Uruguay,Ecuador,1,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
2021-09-30,Egypt,Liberia,2,0,Friendly,Alexandria,Egypt,FALSE
2021-10-06,Bahrain,Curaçao,4,0,Friendly,Riffa,Bahrain,FALSE
2021-10-06,Italy,Spain,1,2,UEFA Nations League,Milan,Italy,FALSE
2021-10-06,Jordan,Malaysia,4,0,Friendly,Amman,Jordan,FALSE
2021-10-06,Morocco,Guinea-Bissau,5,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
2021-10-07,Australia,Oman,3,1,FIFA World Cup qualification,Doha,Qatar,TRUE
2021-10-07,Belgium,France,2,3,UEFA Nations League,Turin,Italy,TRUE
2021-10-07,DR Congo,Madagascar,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
2021-10-07,Ecuador,Bolivia,3,0,FIFA World Cup qualification,Guayaquil,Ecuador,FALSE
2021-10-07,El Salvador,Panama,1,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
2021-10-07,Iraq,Lebanon,0,0,FIFA World Cup qualification,Doha,Qatar,TRUE
2021-10-07,Liberia,Cape Verde,1,2,FIFA World Cup qualification,Accra,Ghana,TRUE
2021-10-07,Mexico,Canada,1,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE
2021-10-07,Paraguay,Argentina,0,0,FIFA World Cup qualification,Asunción,Paraguay,FALSE
2021-10-07,Saudi Arabia,Japan,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
2021-10-07,South Korea,Syria,2,1,FIFA World Cup qualification,Ansan,South Korea,FALSE
2021-10-07,Tunisia,Mauritania,3,0,FIFA World Cup qualification,Radès,Tunisia,FALSE
2021-10-07,United Arab Emirates,Iran,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
2021-10-07,United States,Jamaica,2,0,FIFA World Cup qualification,Austin,United States,FALSE
2021-10-07,Uruguay,Colombia,0,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
2021-10-07,Venezuela,Brazil,1,3,FIFA World Cup qualification,Caracas,Venezuela,FALSE
2021-10-08,Algeria,Niger,6,1,FIFA World Cup qualification,Algiers,Algeria,FALSE
2021-10-08,Cyprus,Croatia,0,3,FIFA World Cup qualification,Larnaca,Cyprus,FALSE
2021-10-08,Czech Republic,Wales,2,2,FIFA World Cup qualification,Prague,Czech Republic,FALSE
2021-10-08,Egypt,Libya,1,0,FIFA World Cup qualification,Alexandria,Egypt,FALSE
2021-10-08,Germany,Romania,2,1,FIFA World Cup qualification,Hamburg,Germany,FALSE
2021-10-08,Latvia,Netherlands,0,1,FIFA World Cup qualification,Riga,Latvia,FALSE
2021-10-08,Malawi,Ivory Coast,0,3,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
2021-10-08,Turkey,Norway,1,1,FIFA World Cup qualification,Istanbul,Turkey,FALSE
2021-10-09,Andorra,England,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,FALSE
2021-10-09,Curaçao,New Zealand,1,2,Friendly,Riffa,Bahrain,TRUE
2021-10-09,Ethiopia,South Africa,1,3,FIFA World Cup qualification,Bahir Dar,Ethiopia,FALSE
2021-10-09,Faroe Islands,Austria,0,2,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE
2021-10-09,Ghana,Zimbabwe,3,1,FIFA World Cup qualification,Cape Coast,Ghana,FALSE
2021-10-09,Kazakhstan,Bosnia and Herzegovina,0,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,FALSE
2021-10-09,Morocco,Guinea-Bissau,3,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE
2021-10-09,Portugal,Qatar,3,0,Friendly,Faro-Loulé,Portugal,FALSE
2021-10-09,Scotland,Israel,3,2,FIFA World Cup qualification,Glasgow,Scotland,FALSE
2021-10-09,Senegal,Namibia,4,1,FIFA World Cup qualification,Thiès,Senegal,FALSE
2021-10-09,Sweden,Kosovo,3,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE
2021-10-09,Switzerland,Northern Ireland,2,0,FIFA World Cup qualification,Geneva,Switzerland,FALSE
2021-10-09,Uzbekistan,Malaysia,5,1,Friendly,Amman,Jordan,TRUE
2021-10-10,Argentina,Uruguay,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
2021-10-10,Cape Verde,Liberia,1,0,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE
2021-10-10,Chile,Paraguay,2,0,FIFA World Cup qualification,Santiago,Chile,FALSE
2021-10-10,Colombia,Brazil,0,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
2021-10-10,Italy,Belgium,2,1,UEFA Nations League,Turin,Italy,FALSE
2021-10-10,Jamaica,Canada,0,0,FIFA World Cup qualification,Kingston,Jamaica,FALSE
2021-10-10,Madagascar,DR Congo,1,0,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE
2021-10-10,Mauritania,Tunisia,0,0,FIFA World Cup qualification,Nouakchott,Mauritania,FALSE
2021-10-10,Mexico,Honduras,3,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
2021-10-10,Panama,United States,1,0,FIFA World Cup qualification,Panama City,Panama,FALSE
2021-10-10,Spain,France,1,2,UEFA Nations League,Milan,Italy,TRUE
2021-10-10,Venezuela,Ecuador,2,1,FIFA World Cup qualification,Caracas,Venezuela,FALSE
2021-10-11,Belarus,Czech Republic,0,2,FIFA World Cup qualification,Kazan,Russia,TRUE
2021-10-11,Croatia,Slovakia,2,2,FIFA World Cup qualification,Osijek,Croatia,FALSE
2021-10-11,Ivory Coast,Malawi,2,1,FIFA World Cup qualification,Cotonou,Benin,TRUE
2021-10-11,Latvia,Turkey,1,2,FIFA World Cup qualification,Riga,Latvia,FALSE
2021-10-11,Libya,Egypt,0,3,FIFA World Cup qualification,Benina,Libya,FALSE
2021-10-11,Netherlands,Gibraltar,6,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
2021-10-11,North Macedonia,Germany,0,4,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
2021-10-11,Norway,Montenegro,2,0,FIFA World Cup qualification,Oslo,Norway,FALSE
2021-10-12,Bahrain,New Zealand,0,1,Friendly,Riffa,Bahrain,FALSE
2021-10-12,Denmark,Austria,1,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
2021-10-12,England,Hungary,1,1,FIFA World Cup qualification,London,England,FALSE
2021-10-12,Faroe Islands,Scotland,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE
2021-10-12,Iran,South Korea,1,1,FIFA World Cup qualification,Tehran,Iran,FALSE
2021-10-12,Japan,Australia,2,1,FIFA World Cup qualification,Saitama,Japan,FALSE
2021-10-12,Jordan,Uzbekistan,3,0,Friendly,Amman,Jordan,FALSE
2021-10-12,Lithuania,Switzerland,0,4,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
2021-10-12,Morocco,Guinea,4,1,FIFA World Cup qualification,Agadir,Morocco,FALSE
2021-10-12,Namibia,Senegal,1,3,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
2021-10-12,Niger,Algeria,0,4,FIFA World Cup qualification,Niamey,Niger,FALSE
2021-10-12,Portugal,Luxembourg,5,0,FIFA World Cup qualification,Faro-Loulé,Portugal,FALSE
2021-10-12,Republic of Ireland,Qatar,4,0,Friendly,Dublin,Republic of Ireland,FALSE
2021-10-12,Saudi Arabia,China,3,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
2021-10-12,South Africa,Ethiopia,1,0,FIFA World Cup qualification,Johannesburg,South Africa,FALSE
2021-10-12,Sweden,Greece,2,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE
2021-10-12,Ukraine,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Lviv,Ukraine,FALSE
2021-10-12,United Arab Emirates,Iraq,2,2,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
2021-10-12,Zimbabwe,Ghana,0,1,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
2021-10-13,Canada,Panama,4,1,FIFA World Cup qualification,Toronto,Canada,FALSE
2021-10-13,El Salvador,Mexico,0,2,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
2021-10-13,United States,Costa Rica,2,1,FIFA World Cup qualification,Columbus,United States,FALSE
2021-10-14,Argentina,Peru,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
2021-10-14,Bolivia,Paraguay,4,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
2021-10-14,Brazil,Uruguay,4,1,FIFA World Cup qualification,Manaus,Brazil,FALSE
2021-10-14,Colombia,Ecuador,0,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
2021-10-27,Mexico,Ecuador,2,3,Friendly,Charlotte,United States,TRUE
2021-11-10,Kosovo,Jordan,0,2,Friendly,Pristina,Kosovo,FALSE
2021-11-11,Australia,Saudi Arabia,0,0,FIFA World Cup qualification,Sydney,Australia,FALSE
2021-11-11,Brazil,Colombia,1,0,FIFA World Cup qualification,São Paulo,Brazil,FALSE
2021-11-11,Czech Republic,Kuwait,7,0,Friendly,Olomouc,Czech Republic,FALSE
2021-11-11,Ecuador,Venezuela,1,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
2021-11-11,Ethiopia,Ghana,1,1,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
2021-11-11,Georgia,Sweden,2,0,FIFA World Cup qualification,Batumi,Georgia,FALSE
2021-11-11,Germany,Liechtenstein,9,0,FIFA World Cup qualification,Wolfsburg,Germany,FALSE
2021-11-11,Greece,Spain,0,1,FIFA World Cup qualification,Athens,Greece,FALSE
2021-11-11,Iraq,Syria,1,1,FIFA World Cup qualification,Al Rayyan,Qatar,TRUE
2021-11-11,Lebanon,Iran,1,2,FIFA World Cup qualification,Sidon,Lebanon,FALSE
2021-11-11,Malta,Croatia,1,7,FIFA World Cup qualification,Ta' Qali,Malta,FALSE
2021-11-11,Paraguay,Chile,0,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
2021-11-11,Republic of Ireland,Portugal,0,0,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
2021-11-11,Serbia,Qatar,4,0,Friendly,Belgrade,Serbia,FALSE
2021-11-11,South Africa,Zimbabwe,1,0,FIFA World Cup qualification,Johannesburg,South Africa,FALSE
2021-11-11,South Korea,United Arab Emirates,1,0,FIFA World Cup qualification,Goyang,South Korea,FALSE
2021-11-11,Tanzania,DR Congo,0,3,FIFA World Cup qualification,Dar es Salaam,Tanzania,FALSE
2021-11-11,Togo,Senegal,1,1,FIFA World Cup qualification,Lomé,Togo,FALSE
2021-11-11,Vietnam,Japan,0,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
2021-11-12,Angola,Egypt,2,2,FIFA World Cup qualification,Luanda,Angola,FALSE
2021-11-12,Austria,Israel,4,2,FIFA World Cup qualification,Klagenfurt,Austria,FALSE
2021-11-12,Canada,Costa Rica,1,0,FIFA World Cup qualification,Edmonton,Canada,FALSE
2021-11-12,Djibouti,Algeria,0,4,FIFA World Cup qualification,Cairo,Egypt,TRUE
2021-11-12,England,Albania,5,0,FIFA World Cup qualification,London,England,FALSE
2021-11-12,Honduras,Panama,2,3,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
2021-11-12,Italy,Switzerland,1,1,FIFA World Cup qualification,Rome,Italy,FALSE
2021-11-12,Moldova,Scotland,0,2,FIFA World Cup qualification,Chișinău,Moldova,FALSE
2021-11-12,Morocco,Sudan,3,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
2021-11-12,United States,Mexico,2,0,FIFA World Cup qualification,Cincinnati,United States,FALSE
2021-11-12,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
2021-11-13,Belgium,Estonia,3,1,FIFA World Cup qualification,Brussels,Belgium,FALSE
2021-11-13,Bosnia and Herzegovina,Finland,1,3,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
2021-11-13,Cape Verde,Central African Republic,2,1,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE
2021-11-13,Equatorial Guinea,Tunisia,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,FALSE
2021-11-13,France,Kazakhstan,8,0,FIFA World Cup qualification,Paris,France,FALSE
2021-11-13,Ivory Coast,Mozambique,3,0,FIFA World Cup qualification,Cotonou,Benin,TRUE
2021-11-13,Montenegro,Netherlands,2,2,FIFA World Cup qualification,Podgorica,Montenegro,FALSE
2021-11-13,Norway,Latvia,0,0,FIFA World Cup qualification,Oslo,Norway,FALSE
2021-11-13,Turkey,Gibraltar,6,0,FIFA World Cup qualification,Istanbul,Turkey,FALSE
2021-11-14,Armenia,Germany,1,4,FIFA World Cup qualification,Yerevan,Armenia,FALSE
2021-11-14,Azerbaijan,Qatar,2,2,Friendly,Baku,Azerbaijan,FALSE
2021-11-14,Croatia,Russia,1,0,FIFA World Cup qualification,Split,Croatia,FALSE
2021-11-14,DR Congo,Benin,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
2021-11-14,Ghana,South Africa,1,0,FIFA World Cup qualification,Cape Coast,Ghana,FALSE
2021-11-14,Portugal,Serbia,1,2,FIFA World Cup qualification,Lisbon,Portugal,FALSE
2021-11-14,Senegal,Congo,2,0,FIFA World Cup qualification,Thiès,Senegal,FALSE
2021-11-14,Spain,Sweden,1,0,FIFA World Cup qualification,Seville,Spain,FALSE
2021-11-15,Austria,Moldova,4,1,FIFA World Cup qualification,Klagenfurt,Austria,FALSE
2021-11-15,Georgia,Uzbekistan,1,0,Friendly,Gori,Georgia,FALSE
2021-11-15,San Marino,England,0,10,FIFA World Cup qualification,Serravalle,San Marino,FALSE
2021-11-15,Scotland,Denmark,2,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
2021-11-15,Switzerland,Bulgaria,4,0,FIFA World Cup qualification,Lucerne,Switzerland,FALSE
2021-11-16,Algeria,Burkina Faso,2,2,FIFA World Cup qualification,Blida,Algeria,FALSE
2021-11-16,Argentina,Brazil,0,0,FIFA World Cup qualification,San Juan,Argentina,FALSE
2021-11-16,Belarus,Jordan,1,0,Friendly,Minsk,Belarus,FALSE
2021-11-16,Bolivia,Uruguay,3,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
2021-11-16,Bosnia and Herzegovina,Ukraine,0,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
2021-11-16,Cameroon,Ivory Coast,1,0,FIFA World Cup qualification,Douala,Cameroon,FALSE
2021-11-16,Canada,Mexico,2,1,FIFA World Cup qualification,Edmonton,Canada,FALSE
2021-11-16,Chile,Ecuador,0,2,FIFA World Cup qualification,Santiago,Chile,FALSE
2021-11-16,China,Australia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,TRUE
2021-11-16,Colombia,Paraguay,0,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
2021-11-16,Czech Republic,Estonia,2,0,FIFA World Cup qualification,Prague,Czech Republic,FALSE
2021-11-16,Egypt,Gabon,2,1,FIFA World Cup qualification,Alexandria,Egypt,FALSE
2021-11-16,Finland,France,0,2,FIFA World Cup qualification,Helsinki,Finland,FALSE
2021-11-16,Iraq,South Korea,0,3,FIFA World Cup qualification,Al Rayyan,Qatar,TRUE
2021-11-16,Jamaica,United States,1,1,FIFA World Cup qualification,Kingston,Jamaica,FALSE
2021-11-16,Montenegro,Turkey,1,2,FIFA World Cup qualification,Podgorica,Montenegro,FALSE
2021-11-16,Morocco,Guinea,3,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE
2021-11-16,Netherlands,Norway,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
2021-11-16,New Zealand,Gambia,2,0,Friendly,Dubai,United Arab Emirates,TRUE
2021-11-16,Nigeria,Cape Verde,1,1,FIFA World Cup qualification,Lagos,Nigeria,FALSE
2021-11-16,Oman,Japan,0,1,FIFA World Cup qualification,Muscat,Oman,FALSE
2021-11-16,Panama,El Salvador,2,1,FIFA World Cup qualification,Panama City,Panama,FALSE
2021-11-16,Syria,Iran,0,3,FIFA World Cup qualification,Amman,Jordan,TRUE
2021-11-16,Tunisia,Zambia,3,1,FIFA World Cup qualification,Radès,Tunisia,FALSE
2021-11-16,Vietnam,Saudi Arabia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
2021-11-16,Wales,Belgium,1,1,FIFA World Cup qualification,Cardiff,Wales,FALSE
2021-11-30,Iraq,Oman,1,1,Arab Cup,Al Wakrah,Qatar,TRUE
2021-11-30,Qatar,Bahrain,1,0,Arab Cup,Al Khor,Qatar,FALSE
2021-11-30,Tunisia,Mauritania,5,1,Arab Cup,Al Rayyan,Qatar,TRUE
2021-12-01,Algeria,Sudan,4,0,Arab Cup,Al Rayyan,Qatar,TRUE
